season,host_country,host_city,stadium_name,match_date,match_type,innings_number,bowling_position,player_name,player_team,opposition_team,balls_bowled,maidens,runs_conceded,dots,fours_conceded,sixes_conceded,wides,noballs,economy_rate,wickets_taken,total_wickets_taken_by_team,match_winning_team,note
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,1,PJ Cummins,Sunrisers Hyderabad,Royal Challengers Bengaluru,24,0,28,13,3,1,2,0,7.0,3,10,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,6,R Shepherd,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,0,14,6,0,1,2,0,7.0,2,6,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,5,KH Pandya,Royal Challengers Bengaluru,Sunrisers Hyderabad,24,0,38,5,1,3,0,0,9.5,1,6,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,4,Suyash Sharma,Royal Challengers Bengaluru,Sunrisers Hyderabad,18,0,45,3,5,3,0,0,15.0,1,6,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,3,L Ngidi,Royal Challengers Bengaluru,Sunrisers Hyderabad,24,0,51,4,4,3,0,0,12.75,1,6,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,2,B Kumar,Royal Challengers Bengaluru,Sunrisers Hyderabad,24,0,43,9,3,3,0,0,10.75,1,6,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,1,Yash Dayal,Royal Challengers Bengaluru,Sunrisers Hyderabad,18,0,36,4,3,2,0,1,12.0,0,6,Sunrisers Hyderabad,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,6,A Badoni,Lucknow Super Giants,Gujarat Titans,6,0,4,2,0,0,0,0,4.0,2,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,5,Shahbaz Ahmed,Lucknow Super Giants,Gujarat Titans,24,0,41,7,2,2,4,0,10.25,1,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,4,Avesh Khan,Lucknow Super Giants,Gujarat Titans,23,0,51,4,5,3,0,0,13.3,2,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,3,W O'Rourke,Lucknow Super Giants,Gujarat Titans,24,0,27,7,3,0,0,0,6.75,3,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,2,Akash Deep,Lucknow Super Giants,Gujarat Titans,24,0,49,8,5,3,3,0,12.25,0,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,1,Akash Singh,Lucknow Super Giants,Gujarat Titans,19,0,29,5,5,0,0,0,9.15,1,9,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,6,Rashid Khan,Gujarat Titans,Lucknow Super Giants,12,0,36,2,3,3,1,0,18.0,0,2,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,5,R Sai Kishore,Gujarat Titans,Lucknow Super Giants,18,0,34,7,1,4,0,0,11.33,1,2,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,4,M Prasidh Krishna,Gujarat Titans,Lucknow Super Giants,24,0,44,6,3,3,1,0,11.0,0,2,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,3,K Rabada,Gujarat Titans,Lucknow Super Giants,24,0,45,8,2,4,1,0,11.25,0,2,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,2,Arshad Khan,Gujarat Titans,Lucknow Super Giants,18,0,36,5,3,2,1,1,12.0,1,2,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,1,Mohammed Siraj,Gujarat Titans,Lucknow Super Giants,24,0,37,10,5,1,2,0,9.25,0,2,Lucknow Super Giants,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,6,KV Sharma,Mumbai Indians,Delhi Capitals,18,0,31,4,2,2,0,0,10.33,1,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,5,JJ Bumrah,Mumbai Indians,Delhi Capitals,20,0,12,12,1,0,0,0,3.6,3,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,4,MJ Santner,Mumbai Indians,Delhi Capitals,24,0,11,16,1,0,0,0,2.75,3,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,3,WG Jacks,Mumbai Indians,Delhi Capitals,6,0,16,2,2,1,0,1,16.0,1,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,2,DL Chahar,Mumbai Indians,Delhi Capitals,18,0,22,8,3,0,0,0,7.33,1,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,1,TA Boult,Mumbai Indians,Delhi Capitals,24,0,29,8,4,0,0,0,7.25,1,10,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,5,Kuldeep Yadav,Delhi Capitals,Mumbai Indians,24,0,22,9,1,0,1,0,5.5,1,5,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,4,Vipraj Nigam,Delhi Capitals,Mumbai Indians,24,0,25,8,3,0,0,0,6.25,0,5,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,3,Mustafizur Rahman,Delhi Capitals,Mumbai Indians,24,0,30,10,2,2,0,0,7.5,1,5,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,2,PVD Chameera,Delhi Capitals,Mumbai Indians,24,0,54,6,3,5,0,0,13.5,1,5,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,1,Mukesh Kumar,Delhi Capitals,Mumbai Indians,24,0,48,7,5,3,0,0,12.0,2,5,Mumbai Indians,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,6,RA Jadeja,Chennai Super Kings,Rajasthan Royals,12,0,27,3,1,3,0,0,13.5,0,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,5,M Pathirana,Chennai Super Kings,Rajasthan Royals,13,0,22,3,2,1,1,0,10.15,0,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,4,Noor Ahmad,Chennai Super Kings,Rajasthan Royals,18,0,42,4,3,2,2,1,14.0,1,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,3,R Ashwin,Chennai Super Kings,Rajasthan Royals,24,0,41,6,1,4,0,0,10.25,2,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,2,A Kamboj,Chennai Super Kings,Rajasthan Royals,18,0,21,8,2,1,0,0,7.0,1,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,1,KK Ahmed,Chennai Super Kings,Rajasthan Royals,18,0,35,6,6,1,0,0,11.66,0,4,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,6,A Madhwal,Rajasthan Royals,Chennai Super Kings,24,0,29,8,2,0,1,0,7.25,3,8,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,5,R Parag,Rajasthan Royals,Chennai Super Kings,12,0,26,3,1,2,3,0,13.0,0,8,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,4,PW Hasaranga,Rajasthan Royals,Chennai Super Kings,24,0,27,10,0,2,2,0,6.75,1,8,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,3,KT Maphaka,Rajasthan Royals,Chennai Super Kings,12,0,22,4,2,1,2,0,11.0,0,8,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,2,Yudhvir Singh,Rajasthan Royals,Chennai Super Kings,24,0,47,9,5,3,0,1,11.75,3,8,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,1,TU Deshpande,Rajasthan Royals,Chennai Super Kings,24,0,33,10,6,0,0,0,8.25,1,8,Rajasthan Royals,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,7,SN Thakur,Lucknow Super Giants,Sunrisers Hyderabad,24,0,39,3,5,0,0,0,9.75,1,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,6,AK Markram,Lucknow Super Giants,Sunrisers Hyderabad,6,0,14,1,1,1,0,0,14.0,0,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,5,Ravi Bishnoi,Lucknow Super Giants,Sunrisers Hyderabad,6,0,26,1,0,4,1,0,26.0,0,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,4,Avesh Khan,Lucknow Super Giants,Sunrisers Hyderabad,18,0,25,4,2,0,2,0,8.33,0,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,3,Digvesh Rathi,Lucknow Super Giants,Sunrisers Hyderabad,24,0,37,8,4,1,1,0,9.25,2,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,2,W O'Rourke,Lucknow Super Giants,Sunrisers Hyderabad,14,0,31,5,4,2,0,0,13.28,1,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,1,Akash Deep,Lucknow Super Giants,Sunrisers Hyderabad,18,0,33,5,3,1,5,0,11.0,0,4,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,6,K Nitish Kumar Reddy,Sunrisers Hyderabad,Lucknow Super Giants,12,0,28,4,2,2,3,0,14.0,1,7,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,5,Zeeshan Ansari,Sunrisers Hyderabad,Lucknow Super Giants,12,0,22,0,1,1,1,0,11.0,0,7,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,4,Eshan Malinga,Sunrisers Hyderabad,Lucknow Super Giants,24,0,28,10,3,1,0,0,7.0,2,7,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,3,HV Patel,Sunrisers Hyderabad,Lucknow Super Giants,24,0,49,10,6,2,3,2,12.25,1,7,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,2,Harsh Dubey,Sunrisers Hyderabad,Lucknow Super Giants,24,0,44,5,3,3,1,0,11.0,1,7,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,1,PJ Cummins,Sunrisers Hyderabad,Lucknow Super Giants,24,0,34,7,3,1,1,0,8.5,0,7,Sunrisers Hyderabad,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,6,Kuldeep Yadav,Delhi Capitals,Gujarat Titans,24,0,37,4,1,2,1,0,9.25,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,5,Vipraj Nigam,Delhi Capitals,Gujarat Titans,24,0,37,4,0,3,1,0,9.25,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,4,PVD Chameera,Delhi Capitals,Gujarat Titans,12,0,22,3,2,1,1,0,11.0,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,3,Mustafizur Rahman,Delhi Capitals,Gujarat Titans,18,0,24,5,3,0,0,0,8.0,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,2,T Natarajan,Delhi Capitals,Gujarat Titans,18,0,49,1,5,3,0,0,16.33,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,2,1,AR Patel,Delhi Capitals,Gujarat Titans,18,0,35,5,4,2,0,0,11.66,0,0,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,6,R Sai Kishore,Gujarat Titans,Delhi Capitals,24,0,47,6,4,3,0,0,11.75,1,3,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,5,Rashid Khan,Gujarat Titans,Delhi Capitals,24,0,32,4,3,0,1,0,8.0,0,3,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,4,M Prasidh Krishna,Gujarat Titans,Delhi Capitals,24,0,40,6,3,2,0,0,10.0,1,3,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,3,K Rabada,Gujarat Titans,Delhi Capitals,12,0,34,2,1,4,0,0,17.0,0,3,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,2,Arshad Khan,Gujarat Titans,Delhi Capitals,12,0,7,8,0,0,2,0,3.5,1,3,Gujarat Titans,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",18-05-2025,60th Match,1,1,Mohammed Siraj,Gujarat Titans,Delhi Capitals,24,0,37,11,6,1,1,0,9.25,0,3,Gujarat Titans,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,6,Azmatullah Omarzai,Punjab Kings,Rajasthan Royals,24,0,44,6,2,3,0,0,11.0,2,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,5,YS Chahal,Punjab Kings,Rajasthan Royals,24,0,30,8,1,2,0,0,7.5,0,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,4,Harpreet Brar,Punjab Kings,Rajasthan Royals,24,0,22,9,2,0,0,0,5.5,3,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,3,XC Bartlett,Punjab Kings,Rajasthan Royals,6,0,12,3,3,0,0,0,12.0,0,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,2,M Jansen,Punjab Kings,Rajasthan Royals,18,0,41,7,6,2,2,0,13.66,2,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,2,1,Arshdeep Singh,Punjab Kings,Rajasthan Royals,24,0,60,9,6,4,1,0,15.0,0,7,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,6,A Madhwal,Rajasthan Royals,Punjab Kings,24,0,48,6,6,2,2,0,12.0,1,5,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,5,PW Hasaranga,Rajasthan Royals,Punjab Kings,18,0,33,4,2,2,0,0,11.0,0,5,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,4,R Parag,Rajasthan Royals,Punjab Kings,18,0,26,5,2,1,2,0,8.66,1,5,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,3,KT Maphaka,Rajasthan Royals,Punjab Kings,18,0,32,8,4,2,0,0,10.66,1,5,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,2,TU Deshpande,Rajasthan Royals,Punjab Kings,24,0,37,9,4,1,1,0,9.25,2,5,Punjab Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",18-05-2025,59th Match,1,1,Fazalhaq Farooqi,Rajasthan Royals,Punjab Kings,18,0,39,3,4,2,0,0,13.0,0,5,Punjab Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,6,AD Russell,Kolkata Knight Riders,Chennai Super Kings,16,0,22,5,2,1,0,0,8.25,0,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,5,SP Narine,Kolkata Knight Riders,Chennai Super Kings,24,0,28,9,2,1,0,0,7.0,0,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,4,CV Varun,Kolkata Knight Riders,Chennai Super Kings,24,0,18,12,1,0,1,0,4.5,2,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,3,Harshit Rana,Kolkata Knight Riders,Chennai Super Kings,24,0,43,9,2,4,1,0,10.75,2,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,2,MM Ali,Kolkata Knight Riders,Chennai Super Kings,12,0,23,3,1,2,0,0,11.5,1,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,2,1,VG Arora,Kolkata Knight Riders,Chennai Super Kings,18,0,48,7,3,5,2,0,16.0,3,8,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,6,M Pathirana,Chennai Super Kings,Kolkata Knight Riders,24,0,39,3,2,2,0,0,9.75,0,6,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,5,RA Jadeja,Chennai Super Kings,Kolkata Knight Riders,24,0,34,8,2,2,0,0,8.5,1,6,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,4,Noor Ahmad,Chennai Super Kings,Kolkata Knight Riders,24,0,31,9,3,1,1,0,7.75,4,6,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,3,R Ashwin,Chennai Super Kings,Kolkata Knight Riders,18,0,19,11,2,1,0,0,6.33,0,6,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,2,A Kamboj,Chennai Super Kings,Kolkata Knight Riders,18,0,38,4,4,2,0,0,12.66,1,6,Chennai Super Kings,
2025,India,Kolkata,"Eden Gardens, Kolkata",07-05-2025,57th Match,1,1,KK Ahmed,Chennai Super Kings,Kolkata Knight Riders,12,0,14,8,3,0,1,0,7.0,0,6,Chennai Super Kings,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,7,WG Jacks,Mumbai Indians,Gujarat Titans,6,0,15,3,2,1,1,0,15.0,0,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,6,Ashwani Kumar,Mumbai Indians,Gujarat Titans,24,0,28,6,1,1,0,0,7.0,2,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,5,KV Sharma,Mumbai Indians,Gujarat Titans,12,0,13,3,1,0,0,0,6.5,0,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,4,HH Pandya,Mumbai Indians,Gujarat Titans,6,0,18,1,1,1,3,2,18.0,0,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,3,JJ Bumrah,Mumbai Indians,Gujarat Titans,24,0,19,15,2,0,1,0,4.75,2,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,2,TA Boult,Mumbai Indians,Gujarat Titans,24,0,22,11,1,1,0,0,5.5,2,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,2,1,DL Chahar,Mumbai Indians,Gujarat Titans,18,0,32,6,4,1,1,1,10.66,1,7,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,6,G Coetzee,Gujarat Titans,Mumbai Indians,12,0,10,6,1,0,0,0,5.0,1,8,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,5,Rashid Khan,Gujarat Titans,Mumbai Indians,24,0,21,9,1,0,0,0,5.25,1,8,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,4,R Sai Kishore,Gujarat Titans,Mumbai Indians,24,0,34,5,1,2,1,0,8.5,2,8,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,3,M Prasidh Krishna,Gujarat Titans,Mumbai Indians,24,0,37,10,4,2,0,0,9.25,1,8,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,2,Arshad Khan,Gujarat Titans,Mumbai Indians,18,0,18,10,3,0,0,0,6.0,1,8,Gujarat Titans,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",06-05-2025,56th Match,1,1,Mohammed Siraj,Gujarat Titans,Mumbai Indians,18,0,29,7,4,1,0,0,9.66,1,8,Gujarat Titans,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,6,Abhishek Sharma,Sunrisers Hyderabad,Delhi Capitals,6,0,5,2,0,0,0,0,5.0,0,7,No Result,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,5,Zeeshan Ansari,Sunrisers Hyderabad,Delhi Capitals,18,0,30,6,1,3,0,0,10.0,0,7,No Result,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,4,Eshan Malinga,Sunrisers Hyderabad,Delhi Capitals,24,0,28,7,3,0,0,0,7.0,1,7,No Result,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,3,HV Patel,Sunrisers Hyderabad,Delhi Capitals,24,0,36,9,4,1,2,0,9.0,1,7,No Result,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,2,JD Unadkat,Sunrisers Hyderabad,Delhi Capitals,24,0,13,11,0,0,0,0,3.25,1,7,No Result,
2025,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",05-05-2025,55th Match,1,1,PJ Cummins,Sunrisers Hyderabad,Delhi Capitals,24,0,19,14,2,0,1,0,4.75,3,7,No Result,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,6,MP Stoinis,Punjab Kings,Lucknow Super Giants,6,0,17,0,1,1,2,0,17.0,0,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,5,V Vyshak,Punjab Kings,Lucknow Super Giants,18,0,49,3,4,4,0,0,16.33,0,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,4,YS Chahal,Punjab Kings,Lucknow Super Giants,24,0,50,7,3,4,2,0,12.5,1,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,3,Azmatullah Omarzai,Punjab Kings,Lucknow Super Giants,24,0,33,12,2,2,2,0,8.25,2,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,2,M Jansen,Punjab Kings,Lucknow Super Giants,24,0,31,14,3,2,1,0,7.75,1,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,2,1,Arshdeep Singh,Punjab Kings,Lucknow Super Giants,24,0,16,14,1,0,1,0,4.0,3,7,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,1,5,Prince Yadav,Lucknow Super Giants,Punjab Kings,24,0,43,7,3,3,1,0,10.75,1,5,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,1,4,Digvesh Rathi,Lucknow Super Giants,Punjab Kings,24,0,46,6,4,3,1,0,11.5,2,5,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,1,3,Avesh Khan,Lucknow Super Giants,Punjab Kings,24,0,57,3,5,3,2,0,14.25,0,5,Punjab Kings,
2025,India,Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",04-05-2025,54th Match,1,2,MP Yadav,Lucknow Super Giants,Punjab Kings,24,0,60,6,3,6,1,0,15.0,0,5,Punjab Kings,
