season,host_country,host_city,stadium_name,match_date,match_type,innings_number,batting_position,player_name,player_team,opposition_team,balls_faced,runs_scored,dismissal_type,strike_rate,0's,1's,2's,3's,4's,5's,6's,7's,total_team_score,match_winning_team,note
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,2,5,MK Pandey,Kolkata Knight Riders,Punjab Kings,23,18,caught,78.26,,,,,,,,,153,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,2,4,RV Uthappa,Kolkata Knight Riders,Punjab Kings,1,0,caught,0.0,,,,,,,,,153,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,2,3,G Gambhir,Kolkata Knight Riders,Punjab Kings,18,8,caught,44.44,,,,,,,,,153,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,2,2,CA Lynn,Kolkata Knight Riders,Punjab Kings,52,84,run out,161.53,,,,,,,,,153,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,2,1,SP Narine,Kolkata Knight Riders,Punjab Kings,10,18,bowled,180.0,,,,,,,,,153,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,8,R Tewatia,Punjab Kings,Kolkata Knight Riders,8,15,not out,187.5,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,7,Swapnil Singh,Punjab Kings,Kolkata Knight Riders,2,2,bowled,100.0,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,6,AR Patel,Punjab Kings,Kolkata Knight Riders,10,8,not out,80.0,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,5,GJ Maxwell,Punjab Kings,Kolkata Knight Riders,25,44,caught,176.0,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,4,WP Saha,Punjab Kings,Kolkata Knight Riders,33,38,stumped,115.15,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,3,SE Marsh,Punjab Kings,Kolkata Knight Riders,10,11,bowled,110.0,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,2,M Vohra,Punjab Kings,Kolkata Knight Riders,16,25,caught,156.25,,,,,,,,,167,Punjab Kings,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,09-05-2017,49th match,1,1,MJ Guptill,Punjab Kings,Kolkata Knight Riders,16,12,lbw,75.0,,,,,,,,,167,Punjab Kings,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,2,5,V Shankar,Sunrisers Hyderabad,Mumbai Indians,12,15,not out,125.0,,,,,,,,,140,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,2,4,Yuvraj Singh,Sunrisers Hyderabad,Mumbai Indians,11,9,caught,81.81,,,,,,,,,140,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,2,3,MC Henriques,Sunrisers Hyderabad,Mumbai Indians,35,44,caught,125.71,,,,,,,,,140,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,2,2,S Dhawan,Sunrisers Hyderabad,Mumbai Indians,46,62,not out,134.78,,,,,,,,,140,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,2,1,DA Warner,Sunrisers Hyderabad,Mumbai Indians,6,6,lbw,100.0,,,,,,,,,140,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,9,MJ McClenaghan,Mumbai Indians,Sunrisers Hyderabad,1,2,not out,200.0,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,8,Harbhajan Singh,Mumbai Indians,Sunrisers Hyderabad,3,1,not out,33.33,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,7,KV Sharma,Mumbai Indians,Sunrisers Hyderabad,5,5,caught,100.0,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,6,KA Pollard,Mumbai Indians,Sunrisers Hyderabad,9,5,caught,55.55,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,5,HH Pandya,Mumbai Indians,Sunrisers Hyderabad,24,15,caught,62.5,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,4,RG Sharma,Mumbai Indians,Sunrisers Hyderabad,45,67,bowled,148.88,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,3,N Rana,Mumbai Indians,Sunrisers Hyderabad,11,9,caught,81.81,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,2,PA Patel,Mumbai Indians,Sunrisers Hyderabad,17,23,caught,135.29,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",08-05-2017,48th match,1,1,LMP Simmons,Mumbai Indians,Sunrisers Hyderabad,5,1,bowled,20.0,,,,,,,,,138,Sunrisers Hyderabad,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,6,RA Jadeja,Gujarat Lions,Punjab Kings,6,7,not out,116.66,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,5,AJ Finch,Gujarat Lions,Punjab Kings,2,2,caught,100.0,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,4,KD Karthik,Gujarat Lions,Punjab Kings,23,35,not out,152.17,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,3,SK Raina,Gujarat Lions,Punjab Kings,25,39,caught,156.0,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,2,Ishan Kishan,Gujarat Lions,Punjab Kings,24,29,caught,120.83,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,2,1,DR Smith,Gujarat Lions,Punjab Kings,39,74,caught,189.74,,,,,,,,,192,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,1,5,AR Patel,Punjab Kings,Gujarat Lions,1,2,not out,200.0,,,,,,,,,189,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,1,4,GJ Maxwell,Punjab Kings,Gujarat Lions,11,20,not out,181.81,,,,,,,,,189,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,1,3,SE Marsh,Punjab Kings,Gujarat Lions,43,58,caught,134.88,,,,,,,,,189,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,1,2,HM Amla,Punjab Kings,Gujarat Lions,60,104,lbw,173.33,,,,,,,,,189,Gujarat Lions,
2017,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,07-05-2017,47th match,1,1,MJ Guptill,Punjab Kings,Gujarat Lions,5,2,caught,40.0,,,,,,,,,189,Gujarat Lions,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,6,YK Pathan,Kolkata Knight Riders,Royal Challengers Bengaluru,5,0,not out,0.0,5,0,0,0,0,0,0,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,5,MK Pandey,Kolkata Knight Riders,Royal Challengers Bengaluru,3,4,not out,133.33,0,2,1,0,0,0,0,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,4,G Gambhir,Kolkata Knight Riders,Royal Challengers Bengaluru,16,14,caught,87.5,3,12,1,0,0,0,0,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,3,C de Grandhomme,Kolkata Knight Riders,Royal Challengers Bengaluru,28,31,stumped,110.71,13,9,3,0,1,0,2,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,2,SP Narine,Kolkata Knight Riders,Royal Challengers Bengaluru,17,54,caught,317.64,3,2,2,0,6,0,4,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,2,1,CA Lynn,Kolkata Knight Riders,Royal Challengers Bengaluru,22,50,bowled,227.27,9,2,2,0,5,0,4,0,159,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,8,S Aravind,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0,not out,0.0,,,,,,,,,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,7,P Negi,Royal Challengers Bengaluru,Kolkata Knight Riders,3,5,caught,166.66,1,1,0,0,1,0,0,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,6,KM Jadhav,Royal Challengers Bengaluru,Kolkata Knight Riders,9,8,caught,88.88,4,4,0,0,1,0,0,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,5,TM Head,Royal Challengers Bengaluru,Kolkata Knight Riders,47,75,not out,159.57,11,23,5,0,3,0,5,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,4,AB de Villiers,Royal Challengers Bengaluru,Kolkata Knight Riders,8,10,bowled,125.0,5,0,1,0,2,0,0,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,3,V Kohli,Royal Challengers Bengaluru,Kolkata Knight Riders,9,5,lbw,55.55,5,3,1,0,0,0,0,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,2,Mandeep Singh,Royal Challengers Bengaluru,Kolkata Knight Riders,43,52,caught,120.93,11,24,3,0,4,0,1,0,158,Kolkata Knight Riders,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",07-05-2017,46th match,1,1,CH Gayle,Royal Challengers Bengaluru,Kolkata Knight Riders,1,0,caught,0.0,1,0,0,0,0,0,0,0,158,Kolkata Knight Riders,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,11,Z Khan,Delhi Capitals,Mumbai Indians,11,2,caught,18.18,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,10,Mohammed Shami,Delhi Capitals,Mumbai Indians,4,7,caught,175.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,9,A Mishra,Delhi Capitals,Mumbai Indians,14,9,not out,64.28,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,8,K Rabada,Delhi Capitals,Mumbai Indians,5,0,caught,0.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,7,PJ Cummins,Delhi Capitals,Mumbai Indians,10,10,caught,100.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,6,MN Samuels,Delhi Capitals,Mumbai Indians,5,1,caught,20.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,5,CJ Anderson,Delhi Capitals,Mumbai Indians,8,10,caught,125.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,4,RR Pant,Delhi Capitals,Mumbai Indians,3,0,caught,0.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,3,SS Iyer,Delhi Capitals,Mumbai Indians,6,3,caught,50.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,2,KK Nair,Delhi Capitals,Mumbai Indians,15,21,caught,140.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,2,1,SV Samson,Delhi Capitals,Mumbai Indians,1,0,caught,0.0,,,,,,,,,66,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,1,5,HH Pandya,Mumbai Indians,Delhi Capitals,14,29,not out,207.14,,,,,,,,,212,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,1,4,RG Sharma,Mumbai Indians,Delhi Capitals,6,10,caught,166.66,,,,,,,,,212,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,1,3,KA Pollard,Mumbai Indians,Delhi Capitals,35,63,not out,180.0,,,,,,,,,212,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,1,2,PA Patel,Mumbai Indians,Delhi Capitals,22,25,stumped,113.63,,,,,,,,,212,Mumbai Indians,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",06-05-2017,45th match,1,1,LMP Simmons,Mumbai Indians,Delhi Capitals,43,66,caught,153.48,,,,,,,,,212,Mumbai Indians,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,11,A Nehra,Sunrisers Hyderabad,Rising Pune Supergiant,0,0,not out,0.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,10,S Kaul,Sunrisers Hyderabad,Rising Pune Supergiant,2,0,not out,0.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,9,B Kumar,Sunrisers Hyderabad,Rising Pune Supergiant,1,0,caught,0.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,8,Rashid Khan,Sunrisers Hyderabad,Rising Pune Supergiant,4,3,caught,75.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,7,Bipul Sharma,Sunrisers Hyderabad,Rising Pune Supergiant,7,8,caught,114.28,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,6,NV Ojha,Sunrisers Hyderabad,Rising Pune Supergiant,9,9,caught,100.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,5,MC Henriques,Sunrisers Hyderabad,Rising Pune Supergiant,6,4,bowled,66.66,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,4,Yuvraj Singh,Sunrisers Hyderabad,Rising Pune Supergiant,43,47,caught,109.3,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,3,KS Williamson,Sunrisers Hyderabad,Rising Pune Supergiant,2,4,caught,200.0,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,2,S Dhawan,Sunrisers Hyderabad,Rising Pune Supergiant,12,19,bowled,158.33,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,2,1,DA Warner,Sunrisers Hyderabad,Rising Pune Supergiant,34,40,caught,117.64,,,,,,,,,136,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,10,JD Unadkat,Rising Pune Supergiant,Sunrisers Hyderabad,0,0,not out,0.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,9,SN Thakur,Rising Pune Supergiant,Sunrisers Hyderabad,1,0,caught,0.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,8,Washington Sundar,Rising Pune Supergiant,Sunrisers Hyderabad,3,1,not out,33.33,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,7,MK Tiwary,Rising Pune Supergiant,Sunrisers Hyderabad,5,9,run out,180.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,6,DT Christian,Rising Pune Supergiant,Sunrisers Hyderabad,2,4,caught,200.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,5,MS Dhoni,Rising Pune Supergiant,Sunrisers Hyderabad,21,31,caught,147.61,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,4,BA Stokes,Rising Pune Supergiant,Sunrisers Hyderabad,25,39,bowled,156.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,3,SPD Smith,Rising Pune Supergiant,Sunrisers Hyderabad,39,34,caught,87.17,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,2,RA Tripathi,Rising Pune Supergiant,Sunrisers Hyderabad,4,1,run out,25.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",06-05-2017,44th match,1,1,AM Rahane,Rising Pune Supergiant,Sunrisers Hyderabad,20,22,caught,110.0,,,,,,,,,148,Rising Pune Supergiant,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,11,YS Chahal,Royal Challengers Bengaluru,Punjab Kings,4,4,not out,100.0,0,4,0,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,10,A Choudhary,Royal Challengers Bengaluru,Punjab Kings,6,4,caught,66.66,2,4,0,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,9,S Badree,Royal Challengers Bengaluru,Punjab Kings,9,8,bowled,88.88,2,6,1,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,8,S Aravind,Royal Challengers Bengaluru,Punjab Kings,6,4,lbw,66.66,3,2,1,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,7,P Negi,Royal Challengers Bengaluru,Punjab Kings,23,21,caught,91.3,8,13,0,0,2,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,6,SR Watson,Royal Challengers Bengaluru,Punjab Kings,6,3,caught,50.0,3,3,0,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,5,KM Jadhav,Royal Challengers Bengaluru,Punjab Kings,6,6,caught,100.0,3,2,0,0,1,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,4,AB de Villiers,Royal Challengers Bengaluru,Punjab Kings,6,10,caught,166.66,4,0,0,0,1,0,1,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,3,V Kohli,Royal Challengers Bengaluru,Punjab Kings,6,6,bowled,100.0,4,0,1,0,1,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,2,CH Gayle,Royal Challengers Bengaluru,Punjab Kings,2,0,caught,0.0,2,0,0,0,0,0,0,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,2,1,Mandeep Singh,Royal Challengers Bengaluru,Punjab Kings,40,46,bowled,115.0,20,12,1,0,5,0,2,0,119,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,9,VR Aaron,Punjab Kings,Royal Challengers Bengaluru,5,0,not out,0.0,5,0,0,0,0,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,8,MM Sharma,Punjab Kings,Royal Challengers Bengaluru,4,6,caught,150.0,1,2,0,0,1,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,7,AR Patel,Punjab Kings,Royal Challengers Bengaluru,17,38,not out,223.52,3,4,5,0,3,0,2,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,6,GJ Maxwell,Punjab Kings,Royal Challengers Bengaluru,11,6,caught,54.54,8,2,0,0,1,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,5,WP Saha,Punjab Kings,Royal Challengers Bengaluru,25,21,bowled,84.0,8,15,1,0,1,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,4,M Vohra,Punjab Kings,Royal Challengers Bengaluru,28,25,caught,89.28,14,9,3,0,1,0,1,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,3,SE Marsh,Punjab Kings,Royal Challengers Bengaluru,17,20,caught,117.64,7,6,1,0,3,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,2,MJ Guptill,Punjab Kings,Royal Challengers Bengaluru,10,9,caught,90.0,5,3,1,0,1,0,0,0,138,Punjab Kings,
2017,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",05-05-2017,43rd match,1,1,HM Amla,Punjab Kings,Royal Challengers Bengaluru,3,1,caught,33.33,2,1,0,0,0,0,0,0,138,Punjab Kings,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,2,5,CJ Anderson,Delhi Capitals,Gujarat Lions,12,18,not out,150.0,5,4,1,0,0,0,2,0,214,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,2,4,SS Iyer,Delhi Capitals,Gujarat Lions,8,14,not out,175.0,4,2,0,0,0,0,2,0,214,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,2,3,RR Pant,Delhi Capitals,Gujarat Lions,43,97,caught,225.58,12,13,3,0,6,0,9,0,214,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,2,2,KK Nair,Delhi Capitals,Gujarat Lions,11,12,caught,109.09,6,2,1,0,2,0,0,0,214,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,2,1,SV Samson,Delhi Capitals,Gujarat Lions,31,61,caught,196.77,8,13,3,0,0,0,7,0,214,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,9,PJ Sangwan,Gujarat Lions,Delhi Capitals,1,1,not out,100.0,0,1,0,0,0,0,0,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,8,JP Faulkner,Gujarat Lions,Delhi Capitals,3,1,caught,33.33,2,1,0,0,0,0,0,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,7,RA Jadeja,Gujarat Lions,Delhi Capitals,7,18,not out,257.14,0,4,1,0,0,0,2,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,6,Ishan Kishan,Gujarat Lions,Delhi Capitals,6,4,caught,66.66,2,4,0,0,0,0,0,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,5,AJ Finch,Gujarat Lions,Delhi Capitals,19,27,caught,142.1,8,3,4,0,4,0,0,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,4,KD Karthik,Gujarat Lions,Delhi Capitals,34,65,caught,191.17,10,13,1,0,5,0,5,0,208,Delhi Capitals,
2017,India,Delhi,"Arun Jaitley Stadium, Delhi",04-05-2017,42nd match,1,3,SK Raina,Gujarat Lions,Delhi Capitals,43,77,run out,179.06,9,17,8,0,5,0,4,0,208,Delhi Capitals,
